Job Title,Company,Location,Link
Lead Component Manufacturing & Test Engineer,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZXMyUEVZTXY2bW9NZHZfcUF2cjdoeDJhUlNORmpiZ3FhQXBTRWdFREE0dVNhNkg1YUlRSm12RHFPUThFQkNUZDIyVVY2TmpJSjZpTFp0R0Q0dnF0QUp2RkVPYlJSeVliRGhna0JLWDdWZVdlcUdRR2NhUWlfYm5zV3F5REdlVUlucXl0d052Z0RJWlo2MmJQLVJNUnNKMVJsRWFIaTVrdFJ5SlZpbEtxaGJLNFR4eWRWd01wMnUwNjBiY2ctT2hEbEViWTZLblRZZGFBc2Z2OVk1M25ya25scFBZd2hvalVPbnhoX3YxS0E1VUJQNVpSWjZxWkt0WDVLVW5oVFdRSmxZdFhUOFdhUS01SEZ2ZHFEOGVidVhlaU0wOVpTbVFBTTZHYzRUdUJVSlBoT3c0VW5lcFhuZF9CWVFlQ3ZzRVZRQTJtZXRJVW1wam5mZnRrdFg0eDVtT3NpWmYxeEt5RXdIZ2NrWHlNOGdRdkowbWR3ekNpOEYxaHBmTlhSTFBXZ0xiSkZmajZjWVNXQjhGMzdpbURpMFRuTDE2UnVLLVlId1A3bF9fV2RLMGExSE1qcjBqdDVDNFVBQ1ZTcWRHR1UtSGtRY3A5R3NTazQxZ1k3Y3lNT3NlNWVJcGVvT3pOaWJOMUhzTjYxZy04Q08tbXVIY3hMVF9YODdVWjhfc3RGbW8xNDYSF1VsdVpaNWlGTjhYbDVOb1BpT2Z5OFFNGiJBQ0RYTDRtQ2xHV0xnTWdWWWExMFpTaHpwVVRwVDdNdkRB&fcv=3&vet=12ahUKEwiY9vbNvJmLAxXFMlkFHYizPD4Qw40IegQICxAB..i&ei=UluZZ5iFN8Xl5NoPiOfy8QM&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D6V6s3qYSSNfjiBjzAAAAAA%3D%3D&vssid=jobs-detail-viewer
Payroll Accountant,Rocket Lab USA,"Albuquerque, NM",https://www.google.com/search?fc=EswECowEQUEtS1RoZXMyUEVZTXY2bW9NZHZfcUF2cjdoeDJhUlNORmpiZ3FhQXBTRWdFREE0dVNhNkg1YUlRSm12RHFPUThFQkNUZDIyVVY2TmpJSjZpTFp0R0Q0dnF0QUp2RkVPYlJSeVliRGhna0JLWDdWZVdlcUdRR2NhUWlfYm5zV3F5REdlVUlucXl0d052Z0RJWlo2MmJQLVJNUnNKMVJsRWFIaTVrdFJ5SlZpbEtxaGJLNFR4eWRWd01wMnUwNjBiY2ctT2hEbEViWTZLblRZZGFBc2Z2OVk1M25ya25scFBZd2hvalVPbnhoX3YxS0E1VUJQNVpSWjZxWkt0WDVLVW5oVFdRSmxZdFhUOFdhUS01SEZ2ZHFEOGVidVhlaU0wOVpTbVFBTTZHYzRUdUJVSlBoT3c0VW5lcFhuZF9CWVFlQ3ZzRVZRQTJtZXRJVW1wam5mZnRrdFg0eDVtT3NpWmYxeEt5RXdIZ2NrWHlNOGdRdkowbWR3ekNpOEYxaHBmTlhSTFBXZ0xiSkZmajZjWVNXQjhGMzdpbURpMFRuTDE2UnVLLVlId1A3bF9fV2RLMGExSE1qcjBqdDVDNFVBQ1ZTcWRHR1UtSGtRY3A5R3NTazQxZ1k3Y3lNT3NlNWVJcGVvT3pOaWJOMUhzTjYxZy04Q08tbXVIY3hMVF9YODdVWjhfc3RGbW8xNDYSF1VsdVpaNWlGTjhYbDVOb1BpT2Z5OFFNGiJBQ0RYTDRtQ2xHV0xnTWdWWWExMFpTaHpwVVRwVDdNdkRB&fcv=3&vet=12ahUKEwiY9vbNvJmLAxXFMlkFHYizPD4Qw40IegQICxAB..i&ei=UluZZ5iFN8Xl5NoPiOfy8QM&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DXGZ2wlMOGea9LzFuAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Manufacturing Engineer - Space Systems Assembly Integration & Test,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZXMyUEVZTXY2bW9NZHZfcUF2cjdoeDJhUlNORmpiZ3FhQXBTRWdFREE0dVNhNkg1YUlRSm12RHFPUThFQkNUZDIyVVY2TmpJSjZpTFp0R0Q0dnF0QUp2RkVPYlJSeVliRGhna0JLWDdWZVdlcUdRR2NhUWlfYm5zV3F5REdlVUlucXl0d052Z0RJWlo2MmJQLVJNUnNKMVJsRWFIaTVrdFJ5SlZpbEtxaGJLNFR4eWRWd01wMnUwNjBiY2ctT2hEbEViWTZLblRZZGFBc2Z2OVk1M25ya25scFBZd2hvalVPbnhoX3YxS0E1VUJQNVpSWjZxWkt0WDVLVW5oVFdRSmxZdFhUOFdhUS01SEZ2ZHFEOGVidVhlaU0wOVpTbVFBTTZHYzRUdUJVSlBoT3c0VW5lcFhuZF9CWVFlQ3ZzRVZRQTJtZXRJVW1wam5mZnRrdFg0eDVtT3NpWmYxeEt5RXdIZ2NrWHlNOGdRdkowbWR3ekNpOEYxaHBmTlhSTFBXZ0xiSkZmajZjWVNXQjhGMzdpbURpMFRuTDE2UnVLLVlId1A3bF9fV2RLMGExSE1qcjBqdDVDNFVBQ1ZTcWRHR1UtSGtRY3A5R3NTazQxZ1k3Y3lNT3NlNWVJcGVvT3pOaWJOMUhzTjYxZy04Q08tbXVIY3hMVF9YODdVWjhfc3RGbW8xNDYSF1VsdVpaNWlGTjhYbDVOb1BpT2Z5OFFNGiJBQ0RYTDRtQ2xHV0xnTWdWWWExMFpTaHpwVVRwVDdNdkRB&fcv=3&vet=12ahUKEwiY9vbNvJmLAxXFMlkFHYizPD4Qw40IegQICxAB..i&ei=UluZZ5iFN8Xl5NoPiOfy8QM&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Dpuyc65o5jMA6WcjIAAAAAA%3D%3D&vssid=jobs-detail-viewer
Additive Manufacturing Technician I - 2nd Shift,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZXMyUEVZTXY2bW9NZHZfcUF2cjdoeDJhUlNORmpiZ3FhQXBTRWdFREE0dVNhNkg1YUlRSm12RHFPUThFQkNUZDIyVVY2TmpJSjZpTFp0R0Q0dnF0QUp2RkVPYlJSeVliRGhna0JLWDdWZVdlcUdRR2NhUWlfYm5zV3F5REdlVUlucXl0d052Z0RJWlo2MmJQLVJNUnNKMVJsRWFIaTVrdFJ5SlZpbEtxaGJLNFR4eWRWd01wMnUwNjBiY2ctT2hEbEViWTZLblRZZGFBc2Z2OVk1M25ya25scFBZd2hvalVPbnhoX3YxS0E1VUJQNVpSWjZxWkt0WDVLVW5oVFdRSmxZdFhUOFdhUS01SEZ2ZHFEOGVidVhlaU0wOVpTbVFBTTZHYzRUdUJVSlBoT3c0VW5lcFhuZF9CWVFlQ3ZzRVZRQTJtZXRJVW1wam5mZnRrdFg0eDVtT3NpWmYxeEt5RXdIZ2NrWHlNOGdRdkowbWR3ekNpOEYxaHBmTlhSTFBXZ0xiSkZmajZjWVNXQjhGMzdpbURpMFRuTDE2UnVLLVlId1A3bF9fV2RLMGExSE1qcjBqdDVDNFVBQ1ZTcWRHR1UtSGtRY3A5R3NTazQxZ1k3Y3lNT3NlNWVJcGVvT3pOaWJOMUhzTjYxZy04Q08tbXVIY3hMVF9YODdVWjhfc3RGbW8xNDYSF1VsdVpaNWlGTjhYbDVOb1BpT2Z5OFFNGiJBQ0RYTDRtQ2xHV0xnTWdWWWExMFpTaHpwVVRwVDdNdkRB&fcv=3&vet=12ahUKEwiY9vbNvJmLAxXFMlkFHYizPD4Qw40IegQICxAB..i&ei=UluZZ5iFN8Xl5NoPiOfy8QM&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Dw8v7fCofNBqryx62AAAAAA%3D%3D&vssid=jobs-detail-viewer
Global Supply Manager - Machining,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D3YqHQdLjwuVIy3jOAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Flight Software Engineer I,Rocket Lab USA,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D9HVRev4D47h4Nb1bAAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Intern - Summer 2025,Rocket Lab USA,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Da9s3Q3kvQxyKFccmAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior IT Support Specialist,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DbxLqSBOKV2u54NXEAAAAAA%3D%3D&vssid=jobs-detail-viewer
System Test Engineer II,Rocket Lab USA,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DOls7l7rZ4ayZNUXXAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Business Development Manager, Satellites - Civil Space Segment",Rocket Lab USA,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DMQivhWnwm0r1vbuZAAAAAA%3D%3D&vssid=jobs-detail-viewer
Ground Software Manager,Rocket Lab USA,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Dg11Urf4unC1tt8keAAAAAA%3D%3D&vssid=jobs-detail-viewer
Technical Program Manager,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Dq4M9S054yv4wBcO6AAAAAA%3D%3D&vssid=jobs-detail-viewer
"Senior Manufacturing Engineer, Mechanisms",Rocket Lab USA,"Middle River, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DzRtkfTj2QwUX59wrAAAAAA%3D%3D&vssid=jobs-detail-viewer
Flight Software Intern - Summer 2025,Rocket Lab USA,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWF2dXc3MTR6RGxIbmlOWElXcElpcm1ra0xwTTZrclBuaDk3SDBpNUswSldySnk2OURZUUU3YUNOa0xTeGxwamszRGFNcFA0OWxSYnBkT1hwb0xtblhrSlZFR1R0OFc2UXlqdUxHVnBQNmItQnZjV0E3RGQ1eVA4TkRkTWxQX0FaSFoxTGQ5N1UwanFzQ3pwS216V3lkaWctMDBsUW8xVVFmMlUxWDNGRl9QNVNVbEFJVnAtbTdMcUQ1N0FnaS1nQUFhMDVQMTB1X1JEZ3hZUzBNVWFOeHZsRnN6OXpwa0M2R1dtZW53Q09fQXhWVmIzSmdsd3RKSWtGb2ZhTnFWdXM2RV9MSlhWTmFEaTNZc19KUkpITUcwVGhyTmtfdFFxQjM3aHMwM1g2Y0xuaUl6bVphRUVjbTJtY1JjUDZTQzdleF9Nc0hnRVVlZDRLRi1RSTFaRUo2WEx3cThiYjZZNHpYQlNjandmM1hJcl9XQmJMb09BelVDYWl3enJDVkxVRTRmUHY4S2JxXy16Z2twRV95RGxjN2Rid2RXLW1QdUU3N05CYkZSaXk0bjAzQVpNSklmTGRhZnNMbnA1YTdWa0FQa18wWERvaDFwY28tbU1qTmlMRFc1T1FOa1FEMzh4ek5DOVZuemZJanhzZjRtbjhlbUxKNW1XNHE3MUJ0TkE2aHlQSmgSF1ZGdVpaN2ZCRDZlazVOb1BwYVdudUEwGiJBQ0RYTDRteTdXSWljZnVvNkI0WTJtNDhvUkFvQ0hPRDh3&fcv=3&vet=12ahUKEwi3u8nOvJmLAxUnElkFHaXSCdcQw40IegQIChAB..i&ei=VFuZZ7fBD6ek5NoPpaWnuA0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D_3RQDUWaVwAqPjMCAAAAAA%3D%3D&vssid=jobs-detail-viewer
