Job Title,Company,Location,Link
Aerospace Supplier Inspector,Vast,"Long Beach, CA",https://www.google.com/search?q=Vast+Aerospace+jobs&udm=8#vhid=vt%3D20/docid%3DOb_GUPJMxZySnWe8AAAAAA%3D%3D&vssid=jobs-detail-viewer
Aerospace Thermal Control Systems Professional,Vast,"Long Beach, CA",https://www.google.com/search?fc=EswDCowDQUEtS1RoZGJiTEN2elAxakZOX1ZYdENpZkd0Z2ZaejVVeHgtQnQ5VDlsUFRXZnFfbURqX3F6b0lKdFJ3cmNqQ1BrZ1IxSmFSb2JjNF9IcmpYVVMxQUY1eU5fTWkzQnBXN0JhMFI3OVdLM09CZElyZWhWYzBoXzVzN1hnZHFZS1lVZ0JhNGUyZ2daSWNsdGo0anhQYXFGX0UyV3gxdGw1cUk4dHZJT01ISUJOTkhkcWRSaFRzX1k3TmVscXRMTThwVWUxd3BhVmxoN3BIR24wWGJ2MFp1enJlSGRFZEpEejFNeEF2aEEyWFp2N2Z6VE9FOXY1bHYwcEdYd0NYUmFYa3AzWFZrazgtQi05eV9UN3lKQ2J5Vk5oWElFN0c1bGhEbm5ydm9GZ1BMRERlVFFYTkRwV3VOOF9SQ2NwMExzTEdmZzFtbzFMZi1BQnVMcE56TmVESktDU3R5YWJ3TFVuSF95YUI3M0FrZUJVOGVHWE5VWnJ2ZEs3YUVXUFE4bXdwaGozY2dNUGh1NzNVEhdnamprWjl5VktNV0dwdFFQMWFUWXNRbxoiQUNEWEw0a0NmZy1KZEZjUjl1ZDV1XzM0Q01GZFJzUWhXQQ&fcv=3&vet=12ahUKEwjc3p76oaiMAxVFg4kEHVUSNqYQw40IegQIIBAN..i&ei=gjjkZ9yVKMWGptQP1aTYsQo&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D3xUwZJTazHYVofgVAAAAAA%3D%3D&vssid=jobs-detail-viewer
High-Speed Aircraft Designer,Venus Aerospace,"Houston, TX",https://www.google.com/search?fc=EswECowEQUEtS1RoZkF5d3lfb2pLSmh2Rng1MTRLM0ZIbm0xcnFUcGVfQWZ5UFZ3RVBNNm8zUGRyT3JqR010bzdFQ25MXzNWcHVMNk9HZkE4R2lQSDVNVmhVY01sblhpWG8xZHFQMHRpVUZqbjBDTnlKMGo2WVU1NGlCb3puU0FoVlM2cGQtSVFVbHdKVk5XRGZPMmtwTVAtbk1vRXAxaEE4ZURuaVo3LTJ5M3RNbERfY2RxejcwYUFsOGRDWXBQSElod2MwaTNjSFU1bjZSNmlaQThYNW1leTIwMFRYenEyd3I5MmppbEVGdDFRalRnTWRHMGppY2dSc3hPZnZFbFRQM0xzMTY5M2hBZmNlQjdHTUpsQ0xoNC1NaHJoY2hTdXZRNVVINktLaXVtb1RlMnFwejg1Y2xWMXVEYnBObHQxZEYwMDExekEwSEpXeC1hbkZGdmJwUnUwNHV1OWJ1OGpHWk01dm9vZWdoZWc3WFA2d1FkVEJnY2N0SXNfYjlnMnFuelZGbW4yVE84cHdVVDQ5Tm5rZWR4UDFxam4wWVZHaWtDalJjRjZZczRJcjFfbG9xSTlvMXdIUWQyV2E3QmhPRDhwUXdUVXowWEYwTWp1X3ltT2VHZmZ3MzJoNTdzVElYWm1qSmI5eHkyekJxMVVmSENIajN1aGNiT25vb0FrX3BFZ2tmdWx0WURXaWFJdy0SF2lUamtaNFRNQ1lxc3B0UVByYWZXNFF3GiJBQ0RYTDRseXBITGFkS04zTjRNNk9aaXJCN1JDMWJ0bFJn&fcv=3&vet=12ahUKEwjEtKv9oaiMAxUKlokEHa2TNcwQw40IegQIIBAN..i&ei=iTjkZ4TMCYqsptQPrafW4Qw&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DBttmviF3_vDVyCM2AAAAAA%3D%3D&vssid=jobs-detail-viewer
"Staff Design Engineer, Nozzles - Solid Rocket Motors",Ursa Major,"Berthoud, CO",https://www.google.com/search?q=Ursa+Major+Aerospace+jobs&udm=8#vhid=vt%3D20/docid%3DGSWQva_cTyK_tgHXAAAAAA%3D%3D&vssid=jobs-detail-viewer
Staff Propulsion Engineer - Fluid and Mechanical Systems,Ursa Major,"Loveland, CO",https://www.google.com/search?q=Ursa+Major+Aerospace+jobs&udm=8#vhid=vt%3D20/docid%3DtpkkyFrMu_r26fSzAAAAAA%3D%3D&vssid=jobs-detail-viewer
Propulsion Design Engineer - Configuration,Ursa Major,"Berthoud, CO",https://www.google.com/search?q=Ursa+Major+Aerospace+jobs&udm=8#vhid=vt%3D20/docid%3DnrNcWbJbRjU1jVcwAAAAAA%3D%3D&vssid=jobs-detail-viewer
Propulsion Engineer,Ursa Major,"Berthoud, CO",https://www.google.com/search?fc=EuIDCqIDQUEtS1RoY0xfUVdrNnBtYTF4a012TVJRWDZMZzVVRGpUM3NMQWhfRTZaTkE2RldsSmp3T1BJemlDMUFMNno2eDBTSmlzN2NwTXZQeE1pMlBKM3NpaTc0OG5nbGR3VHMwOXpnODlfT25vd253SkRPX09TY0NlejBaNGE5QVFNUGRjRXByMUJYUllNaXVteGlfSkk5X2VIaUxKWThCVTZ5enFRc0dHdTItTHdROThZQlI1RHJ6YUhQSE9QdW55aWNLdXhETkRZWHRQU29KV2VjT2JWenA3VHpyU1ItcXhHaHl3cUdSaF93TXhwZ0dNbHZERkltWmlWQmVIWWxZVEJtYkxyVGFobF9tVmJuN1NyRmNPR0d5RjR6dXo4SHNja2Qxdk1JWG5nU001UzVGVlotejEyUXRydmdLM3g3NXdtRlR3eGxXTEZxbG83bTlYR1ZsMGpmUGVjOC16UmdqZ3BiUXdodk95Sk90RjlrOHhGOWZKLWhiT1RtSzlpdjlLd3F3ZXBPZ2lEN3Jwc0xwT0ctaHhHeVhPUjVxRm5GU0VxbG9EQRIXaURqa1o0cXRLZW5SNU5vUGhkU0NtUUkaIkFDRFhMNG4xTkQ4Zm5VSDVMeEhrSzJRMGwyUUpRRXpzZFE&fcv=3&vet=12ahUKEwiKkY79oaiMAxXpKFkFHQWqICMQw40IegQIDBAB..i&ei=iDjkZ4qtKenR5NoPhdSCmQI&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D8tE7qy2rodSuocxtAAAAAA%3D%3D&vssid=jobs-detail-viewer
Rocket Propulsion Engineer,Ursa Major,"Berthoud, CO",https://www.google.com/search?fc=EuIDCqIDQUEtS1RoZDZ2NDZlZ0E0ZnJQVkQ1V1ZVd3lzaU52X2JVaDdTWURpZEtZcUR5NmVXOXl1R2pMV2h1M2xzV2tQbU54bDVKd0JSdVozQzk2U2dTazBub2hPRkFaTGFXV2hhOWFrbWY5dWlKaEJrejhGRmMwMV9UVU1ESXRJMm42NEs5TFhNQ1JCT1BpZV82NkVuR0JSa3QxY21odTFiUGxPdjRNTGNydGlBS1U4YzJXSDNfRXNpY0t2S0FsRVJZZWZUT2ZMbXRYREthZ0JMRGZjZDJhSWlRYWpDeWR1YVBJNTRHUUFzdDRaalBDOU1INWY1M292UndCWjVQZml3N1RhaHpybU9FcndRNnN1cmt2bVJEUlFZUE9JVzI5c2lKYWFWTHR0R0tEN1ZTbWpkWHJ2NjN0enFzd3dzeFJ6RDk5czhyd1BEbWtPRFB6THZGTUhValZTSkMtUk1fY1dlbnljd1dUOE5jTU5FYmJRN3htc3JIa1RRcnVvTFhoSkE3TjZTVjhISWR4UXhIVTZIT3RyYTdmY181OHE5Yll3dDdGYURhdxIXaVRqa1o3X0NIZkRWNU5vUG8tbTd5UVEaIkFDRFhMNGxSQWpZOUZqa2ZabExzZERxR1lNSS1CWE1BWkE&fcv=3&vet=12ahUKEwj_qr_9oaiMAxXwKlkFHaP0LkkQw40IegQIAhAB..i&ei=iTjkZ7_CHfDV5NoPo-m7yQQ&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DtJtTqAznTf5FuFrNAAAAAA%3D%3D&vssid=jobs-detail-viewer
Propulsion Systems Hardware Engineer,Ursa Major,"Berthoud, CO",https://www.google.com/search?fc=EuIDCqIDQUEtS1RoZllqOVVzZFNEaU9ZLXpMWS1BYkQzVFJBcWFxd2Yzb2hVRXl5Zy01UFlDVnBsZmdoal94dG1IOXdlRzZFTXhtM0ZTNElrYWVsaFdJMGl1YmFpM1VvSmE5MzlWT3h4ZF9jTTBfVlBSb3owdUhxX0JhMVg0b3ZuRHRVanM1ZVVxZ3hjS2ZTRFA3Y2N0a3o1MG9TeUhfcGMzWGc3Y1AwNkhYWlRvSlZ5Wk9nSURwLUNydVFNT29hXzZzMWcyVEJEVDF6akJlVE9XVjJLSVJNY0xLbEJDa3hZWm5MMTRISE53WnZ2SHVXQzJxRW5pTkhiMXQ5Mzk3LUNXeHpUakRacEUydW1rcW5ybVRDbmFRTXJSUEJ2anozY0YxSUZiLXY2WWVCWkx3dGNUcm9jNWwySVNDdVpjMTNuUC1ORjdndURsNXZxZWdQZTdfRHQ2YjM4b0dZcklZcVVNalVTTFNxS1ctNkZXVE1ZbldHMUZkSUc1Z2E0eWR2Yzk0Y0phQXlLQ2djMmk3T1FfSmVKeTZGMHJoY05iMXptc0thTWx1dxIXaXpqa1pfLUtBOFNyNU5vUGstZkRtQW8aIkFDRFhMNGxvREpFRnQ4TE5seXVoTFNKR2piR1BSQm1NeVE&fcv=3&vet=12ahUKEwi__J7-oaiMAxXEFVkFHZPzEKMQw40IegQIDBAB..i&ei=izjkZ_-KA8Sr5NoPk-fDmAo&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DjFe-CkoQxMwVALLxAAAAAA%3D%3D&vssid=jobs-detail-viewer
Fluid Dynamics Engineer,Ursa Major,"Berthoud, CO",https://www.google.com/search?fc=EuIDCqIDQUEtS1RoZEtwMy1rY0FGQVA5UGkyc1pYeXUwYlRjOGowa0RJZ2JJNG1VUU1EMHhrcThRWTVUZUVWaE9FUU45VFNVMkxPS2l4dlBvU1U0UmE2SjBaMDg1cEktYkVoaXlxWHdsS1pGNktTckxMLUR6cldveVZxdU93UEMyNWNFUDN2REVjMS1IZ1dnOFJQNGNJYmlNNG9mdHRLYk90WTVKQWlTcWJNYzBTTUw5b1FVaDJvOC1Vdm5PQmh5WVU3RWN3MkplNnRKRVpuZUhIN2tGRl9JNmVhNWI1Z3B1NHBSX2xjUHFQcGh6RHk3TklzUjlIdzdCN2d4NVNJRWJzUWR3eXQyY3lTaTAxRU5Rc3dpQk9HV0F0bUhyRFJSakpTWXNPS2pLSkR1dzg1akl4V3RPSXY0Q3dwUlJxa2puQzRxeHFwWFpLS0kteEVHVGIyM0VyWUI5QUhEWm5sZEFudkUtMVh6bV9YWTlUT2xqb2s1WnZYbmJhMDR5VlpCamE3Z3hiZWlfcnp5MXlSZWVTaU50M2x1STdjV3M3VkxVdjJkcm9qQRIXalRqa1o3cW9JWXl4NU5vUGxMR0Z5UXcaIkFDRFhMNG14dmc1VDNUSzVtamxfaENxeGF6MkU4TTlMd0E&fcv=3&vet=12ahUKEwj6orf_oaiMAxWMGFkFHZRYIckQw40IegQIDBAB..i&ei=jTjkZ7qoIYyx5NoPlLGFyQw&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D0j_zR8KrLG0ya8KWAAAAAA%3D%3D&vssid=jobs-detail-viewer
Rocket Motor Design Engineer,Ursa Major,"Berthoud, CO",https://www.google.com/search?fc=EuIDCqIDQUEtS1RoZC1mZy1ZZzNUbFRnZ1NMcV9kLUl5SjB2TE82X0djUnBaTGxwU253dVRxY0FMbENxYVhlTndLQlBKam13ekZUbDdsN295UVlMTTlFSktGeDRWcDlFOXktZGVDTDJqbjFfLUlpbXV2ZVJqMUtlWURyMUp2d05wTDYyM2RWWVlKMjJhYzB0bWR5clhyWnBfdmdJdkxGdVpnUkVvVDJVUkRybHctcTA0OE03dnRPempjZDROWVBwc3luQ3VjTHoxTW53VGNoQmFlRnlZVkpJWjhsbVBaWFRoNzdHcUozak14SUFpNldHTV9mZlpDTTMtVGlwbjFuaXRITFhpMUR5VU0wRVM0YWNVeEZlNTZzSHpwa0x2dXdUY3lrNi0weDVoeDhCUTl2SFJ1cURUWFZyM3pnZ0NIN2ItV05tcjRkSXc5bTBaRzBkUThRR2NscXlyQWJ1ck1ObmZORVFuLXV4T1I5bTl0eWVXMWlFVlZOc0ZkZlhVN2tSTGd0QUxLNHRRVWowaTJfalFVNUJGemxMUVJGU29KQVpWdTlsRjNtQRIXa0Rqa1o4ZWxOY19sNU5vUDJLamg2UWMaIkFDRFhMNG5sX0xqT1hMT1lpQ1NYU0RxZHd5TmQydGx6Y3c&fcv=3&vet=12ahUKEwjHrYKBoqiMAxXPMlkFHVhUOH0Qw40IegQICxAB..i&ei=kDjkZ8elNc_l5NoP2Kjh6Qc&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3Dxvu8bz5lWbfSPAyqAAAAAA%3D%3D&vssid=jobs-detail-viewer
Turbo Machinery Systems Design Professional,Ursa Major,"Berthoud, CO",https://www.google.com/search?fc=EuIDCqIDQUEtS1RoYzNpTGhZX3NCMkxzcDU1cjMxWHJYcHF6MU80cFdNOHdRSmxTSWZxSC1oNVV0REh6Z0VjZ1dOa05TQW4wUWE5YTl1WnozOWFtTDRKYUdiRXozZUhMM0N5ZVhPTDNZTXJfZnBWZ2liM2Z1M281d1dFUU83b1VHYzBTWHN6TWo5NlVfWDByd182U084NWQ5R1RWN2xLVjgyOGx1bHZreVB1REY3VmZWUHE3cXlGT0JWZlpQWFZmRWtiMWw0NFNxdFo3VTBTWlpNeDh5Zjc2LWg1enZMQ1FfUGFQMUc5TFAzTG5SWG5pX2hvaWhhOE5FZkJXNVNoMTlETHF4dEh4SWNCaVQ3bmMzdnpka2VvLW5GaVo0YllpV1oxclJmV2lsM3pnUVdqdWJ3cXV4a0ZldWNoQ0hyeGFNQVVqemhQdVFBR3kybGlxbE1WM25NQ191a1JmNDh3SUFySnZCNHk4Z3A1M1VnM3BkWVN2dnUzUU13aFpiN1BsYTU0dkFQSkZKX0xMX1ZtTkpkSDBIdWc1RlM1SXpUZDZET0Q2S2xkZxIXbERqa1o3RHlGYU9vNU5vUG1kMllrQW8aIkFDRFhMNGwzMFd6S0JlMGxVNkpTZkE4M250M0dLRlVVZEE&fcv=3&vet=12ahUKEwiwjNeCoqiMAxUjFFkFHZkuBqIQw40IegQICxAB..i&ei=lDjkZ7DyFaOo5NoPmd2YkAo&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DaEko2aiedtHeVieHAAAAAA%3D%3D&vssid=jobs-detail-viewer
General Application (New Grad),Varda Space Industries,"El Segundo, CA",https://www.google.com/search?q=Varda+Aerospace+jobs&udm=8#vhid=vt%3D20/docid%3DnKr1AOdqHzZcShP4AAAAAA%3D%3D&vssid=jobs-detail-viewer
Astrodynamics Engineer,Varda Space Industries,"El Segundo, CA",https://www.google.com/search?q=Varda+Aerospace+jobs&udm=8#vhid=vt%3D20/docid%3DSfp4EpvY_XVRtlHfAAAAAA%3D%3D&vssid=jobs-detail-viewer
Aerospace Guidance and Control Systems Engineer,Varda Space Industries,"El Segundo, CA",https://www.google.com/search?fc=ErcDCvcCQUEtS1RoY3FlOHdvZ0NxRE1BXzdzUmhvTVUtZHNRYWo0T2hkYk9RMG9uVzJicU9uNjJyRDVaMzJKbjFUM2F4NlpkR0dtNl9GTDIwZERtTU8wcUZqSTllMXRIQW93X0FpLVQzcjVBbjB3QklzcTlRSks5MmpxcU45OEdCT0M4NGpVZnRqdm8tcTY0UWFKNUFDTEQ2NjdUdWNtOE5Wd1FfNHdNanAxUFlYc2pYVk5iNEZaaVpBSFBaT20xdzE5RnB6akVROUs1MEMyU2RtVnNtcGtwSnUyX2xNYmtjVDVBbXRqSDZIMm1JR1FheFBEUWVKNlpxNVZfajBzX3hkb0VvT19wcFE2ZVhZV09RLWsyUzV5Wk1SVUlTcGRQLUpuOTBuV0s0Snc0M01jYmNscnFUOTduRm1YWVF4c1VmQUg2SkZJeTNxc3dBWDdTR3FVX1FhaWxnOE5ELTQzU2wzbUM4Y2Q5cmxtNGZDNHo0UU9MWGQ3S2FLaEVJEhdmamprWl92N0pyeW81Tm9QLVlURmlBSRoiQUNEWEw0bWthbDF3Y2JtRUctMWpSMzAzMGd2SmNoZWVmZw&fcv=3&vet=12ahUKEwj7sqn4oaiMAxU8FFkFHXlCESEQw40IegQIIBAN..i&ei=fjjkZ_v7Jryo5NoP-YTFiAI&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D2SzM75PELa00kQgQAAAAAA%3D%3D&vssid=jobs-detail-viewer
Aerospace Mission Safety Engineer,"VARDA, Inc.","El Segundo, CA",https://www.google.com/search?fc=ErcDCvcCQUEtS1RoZUdiSVlJSUNhMDR0LWl4eWtmZFhub3RQYUZKS1hHYy14N3I5N0c1S3NfOHlEZF9wWFltN3hPVFRwaXEyZ0JjSXBUQzRaZG82bzhqNlFGWWVmOEFKaWI0NWpqbUpPbXJ2aTRBc2ZkRFpJdW11T0xySmc2NTYtVklMRjhMS19FbUNzRmljdUc2NllSSmJ6MEVkcHNhX0Vlcm5uSnBaZEdmdGhDYmJEVEFqS002dGRkWmVOZUNSZ0lDZ1ZpbFk2SVR2MVc1Umw4QzVVRmNuMW44dnNUQ1VSTFQycG81cFpHR2pQaXo3UG52aURBcnRuNnhITS1CTjZXcm5DSW52S1pHc2tuVUZkMmFXWHdTeW51R0Z2a2ltY3RJcC1idGFuMjhyM2praHBMV3p6M0V2VjNZMHUybVItWTNOS0psTm5YZXE5d0JkODBIMi1tRmhwM1RiT2xRazdsbVZFWENSY05tbzIyZUItdDhja2d6QWw4M2RrEhdqamprWjR5eEtaSGo1Tm9QM0pqaDRBSRoiQUNEWEw0bU14R01BVWZlNEFRbWlrV01yV2pzdFFBa0lQZw&fcv=3&vet=12ahUKEwiMsPz_oaiMAxWRMVkFHVxMGCwQw40IegQICxAB..i&ei=jjjkZ4yxKZHj5NoP3Jjh4AI&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DjW2C21pVpneoa07pAAAAAA%3D%3D&vssid=jobs-detail-viewer
Mechanical Design Consultant,P A Collins PE Consulting Engineering PLLC,"Stamford, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZkYwa0k4Z2dFUFpGbGtqM2YtajE3TkV6RVdmVXVTQkN0em9FVlFZcHd1dTI2ZGpOMk02TXV3QmtHWGVack1NRThEVzNNVi1hN05ybE54aWdWVDRSOVBmOU5MYk9TVEdYUzM3VVJneXBuV2I1QUhQeUpTY1lubjdRYTB4MkZWbGgybm1RUk0zR2t5MlJPV2NnUTNiN3ZNUnk2d2YtUDBkRmFkak96T1VJU1lNUldwMnZqQ3YxTzZMRDhyLXBVOFVaNlEtSHAwZHRpcVBVWktVRFdIT2wwOERuOTdVS2tQSExPRXE1QkoteUpza3hkZ0ltSTRVMWpqc21URjQ1ZEszY2s1YzhhblloQnM2a0FWaV9Fb2lZaXpSdWoteWlaRjc5Smw2V2hZY1l6Rm0zb3E2MTJ5U3UzSTE3SDRld20ySmp4akZCQl94V2NwTUdIb0tkTjVLcVF5TWxIUTExWWpEV24wT2RRRi1NcHhtTFp1WUFGU3MzdzhfS0JWZFpmTlRJaXlLVU01VXhycEg4OUNEY09KbWV1Qmh6UXZSTmhOcmN0cGFKS2JYdTRZdW10RENHYzlLUWFCWjdKRzBvVTQzVFAtd3ZqMlU2QlRqdzFjeW9WYVN6dmdpRVlubjZSYTRqRzRCRzhURlNPWmduRUZjRXZBY2daNFRTSVduM0dfTWVQdTNPVWMSF3B6amtaNWZCR1ptSXB0UVBucFBjeVFRGiJBQ0RYTDRsczNraEFOVVYtMXFmTDRNT29kbDhncEZNWjNR&fcv=3&vet=12ahUKEwjXsOKLoqiMAxUZhIkEHZ4JN0kQw40IegQIHxAN..i&ei=pzjkZ5fBGZmIptQPnpPcyQQ&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DFv3q3-r5Vk7UTxYBAAAAAA%3D%3D&vssid=jobs-detail-viewer
Test Engineer I - Spaceship Delta,Virgin Galactic,"Tustin, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZUpHckZOeXhWcEJSZ1ROU0F3RHJsUE15Q1laRDFsRTQ3SVg0RDV0MWNjTUhXdTVhQ1QtU3ktTGd2bVRLalVTUG9iRW1DZ0k2UV9lU0JjOEtXVXhGWWNQdldKTUY1UDFfcDk4Y2JzNlY2RHA2eGw3d0kwMnFnSGVIZURsYXdsRTAzZUZISk50eWhUbVpubGVLdmZORUY4UWwyYUZKZEtNNUtuMmxzYm1yOWdCbnM1elhzRTdmZWE2b3RGenB6SUpvNWVoNTR6S09QR0NvNThmVFBYVkViZGd2QWt2YVRIbWJuSmg4UTNTbjZ3T0NlOEt3UWZ3YzdyUGszT1MwVVNIZHFyc2lfSGIyRGNvZU4yMlZaVGtueFNmU3RTU3U3VmROZW1sWU1OS3VPUW5KYm11bHpZRkJudTRNdHUxRFpZQjdQaVdjS2hBSUo0bWhDOUZNVmEyMG9XaHM5VTZmdEs2STRoU2FWOFctM01QSnRGY1gtaUQyTVRkcDRSdGRHajlOTEpKSEp6OWFKZHVneWg1M1N5QlRpZnpvRjlJaXpJV0Y3WVg4ZzRWUmRkLVV5Vjc2WjVOcjNWSlV6T1YtOGFzOEk2T1Zkc0JIWHM5R29tY00tYTlUQnp1NDhnY1J3bXRtU3FFdVZDZDFkamdFNjhRN3libVdvM3NWLU5fV0J6eDllVlVWdkYSF3B6amtaN0wtS29lejVOb1BydEdUNEFFGiJBQ0RYTDRrVTAwTHZMa1hzQWZwWTYxNGNGTmd1M1ZQT0F3&fcv=3&vet=12ahUKEwjy7fOLoqiMAxWHGVkFHa7oBBwQw40IegQIDBAB..i&ei=pzjkZ7L-Koez5NoPrtGT4AE&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DwMKN_XN_LmzFTE0nAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Mechanical Engineer, Spaceship Propulsion",Virgin Galactic,"Tustin, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZXM2NTVCV0Y3T3pfSjhRUlk2cjNjeXZrcU5reGJCNUpHSGRSbERpY2dnQnd1SzNvZEF6Ym45VVZwNVpwakhrRFlKQVJ1SmNRdkdSa1ZXaFVSdHlaTlphSzdoalVTUHNpdjZsTnBJaWVpWk8yNkl6bW5sWk0tenBxcTlYdEVvanJWdGNOay0wVVdteV8xalQ2aFdaRWZYaXBnck0xVEpGWWpKTjhTQThqUldzeVZpcmd0QlhWWjkwT05lbjZHZ1dGWUVJa0tzUkVDT0J0bnM4bzE1alplZ2Z5WkdVSXJhajZhaUxfWEdhYkxJRkVSZ1pRUXU4RGVjZUlYZEk4NFdSYWJVZkRkUGlROGtXWnMxbkZrS1BJVkQ5UkR0dzd4VUVYbl81WFY5cnNOT1BPd3BQWGVBOWhKTFZQaVpDNG9SS3dySGV1WG51TUJmdTRmeE1GZS1MMEtEV2pabUhKTDJpejJDdVNpRVBKOENKUDJWakFha2duXzVzU3RzTXVJM243WkNTY3NyRzg4Z1JHcTRrUnhlc011ZTZpOHMxU3lyNW1EZDFjZGFUN1J4dFRldFcyNEZ3SThlbFRrNDBDLXF1YkZEYTFjeU5UbkxMUGFsVEJ6SnVnSUc2U3FSYS1iOVJsZFJiN1RIcXVMN2ZsMFhUaWNBYVNJU2RaZ2x5N3BUWV9HOXBWOWUSF3JqamtaX0xQTXJhdjVOb1BtdGVfMFFzGiJBQ0RYTDRtQVNWU3A2VHduZzNtR2dGN3lEMnBLUUt2THNR&fcv=3&vet=12ahUKEwjy3qaPoqiMAxW2F1kFHZrrL7oQw40IegQICxAB..i&ei=rjjkZ_LPMrav5NoPmte_0Qs&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3Dzo1fMK1O-p7_ctiXAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Engineer, Spaceship Propulsion",Virgin Galactic,"Mojave, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZHdJRU14MmJfY0JaeXJsNmJHQlZfYnVMUEZrbG1GYlN4Y2FJeFQ4MHNMdEp5RHV5M3JxOUdHcWdrd1MyVmJkUWpNdGEyNmZ1TlNrcEFhbW9JcGlOV2RxdmxBMWNsNkUtX2ZZM04tWEZKTEczVjIza1ZKVjI0X0NlNTVIdGRkQkpKNVFEa0FjQmxScURJcDFzOFZXV2xJNkc3eGZvemY3NzFDaG1MdVFFUnZETFMwUnRQd3VzbmNmcWd1NjNfRzJBREZxb19uNHlCWFlrRG9tSWx4RExxaGJldmZobzlhWDBMUFZRTTVDMXpGa3dlSnNYZzhUSXh4VU9seVdmV1BTcG9aN01sUTF2b3hIcHNrcnRmbmlNUkIwc3VmQWtKVF80MXFiYzF3bVIyWVFDU3pXV0NJalU5SnJLcHJIVUt5alNpTS1fRHc5ZHdDaUlnWnV1RFl0Y05LRmVrRE1nTll6T1ZLODdHb3puLWNwb1h6WXZSS3VteENYTHZ2LWI2bEYySFQ4U3ZSZFZ6VFRmYkphM2g1R05KSjJhYTA4cWN2ejVNNWdmMVRCVlpXRlpWTkh0SVp2SjFmb0tHdlFiQ2huU2FLb0ZFX0d6RjlTbnJuVHoxbGtKSTV1YWJ2cVdnbjd3a0JVWWExU2loQ0lrNll6UzlobmtTMDdkMkN0NmdUQVI5VTFVZlYSF3NUamtaN0NVRU1HbGlMTVBsOHViNEFZGiJBQ0RYTDRrcFRFaERuNEhqczA5UkI5QzJiLVBTQU1qTzln&fcv=3&vet=12ahUKEwjwsLuQoqiMAxXBEmIAHZflBmwQw40IegQICxAB..i&ei=sTjkZ7CUEMGliLMPl8ub4AY&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3Dc0F3_T2NpIPa8VsfAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Engineer, Spaceship Propulsion",Virgin Galactic,"Las Cruces, NM",https://www.google.com/search?fc=EswECowEQUEtS1RoZHdJRU14MmJfY0JaeXJsNmJHQlZfYnVMUEZrbG1GYlN4Y2FJeFQ4MHNMdEp5RHV5M3JxOUdHcWdrd1MyVmJkUWpNdGEyNmZ1TlNrcEFhbW9JcGlOV2RxdmxBMWNsNkUtX2ZZM04tWEZKTEczVjIza1ZKVjI0X0NlNTVIdGRkQkpKNVFEa0FjQmxScURJcDFzOFZXV2xJNkc3eGZvemY3NzFDaG1MdVFFUnZETFMwUnRQd3VzbmNmcWd1NjNfRzJBREZxb19uNHlCWFlrRG9tSWx4RExxaGJldmZobzlhWDBMUFZRTTVDMXpGa3dlSnNYZzhUSXh4VU9seVdmV1BTcG9aN01sUTF2b3hIcHNrcnRmbmlNUkIwc3VmQWtKVF80MXFiYzF3bVIyWVFDU3pXV0NJalU5SnJLcHJIVUt5alNpTS1fRHc5ZHdDaUlnWnV1RFl0Y05LRmVrRE1nTll6T1ZLODdHb3puLWNwb1h6WXZSS3VteENYTHZ2LWI2bEYySFQ4U3ZSZFZ6VFRmYkphM2g1R05KSjJhYTA4cWN2ejVNNWdmMVRCVlpXRlpWTkh0SVp2SjFmb0tHdlFiQ2huU2FLb0ZFX0d6RjlTbnJuVHoxbGtKSTV1YWJ2cVdnbjd3a0JVWWExU2loQ0lrNll6UzlobmtTMDdkMkN0NmdUQVI5VTFVZlYSF3NUamtaN0NVRU1HbGlMTVBsOHViNEFZGiJBQ0RYTDRrcFRFaERuNEhqczA5UkI5QzJiLVBTQU1qTzln&fcv=3&vet=12ahUKEwjwsLuQoqiMAxXBEmIAHZflBmwQw40IegQICxAB..i&ei=sTjkZ7CUEMGliLMPl8ub4AY&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D4dxfElup2TpS6SvTAAAAAA%3D%3D&vssid=jobs-detail-viewer
